direction,seed,metric,scvi,totalvi,delta
direction_B,17,brier,0.3562302688464847,0.3043677185411463,-0.05186255030533837
direction_B,18,brier,0.3334117712017626,0.2738952939701224,-0.059516477231640164
direction_B,19,brier,0.3420605088874332,0.298982063964058,-0.0430784449233752
direction_B,0,ece_equal_frequency,0.019611161379587,0.0372470184151235,0.0176358570355365
direction_B,1,ece_equal_frequency,0.0495471077565776,0.056405752827304,0.0068586450707264005
direction_B,2,ece_equal_frequency,0.0244373627691601,0.0500754270175413,0.0256380642483812
direction_B,3,ece_equal_frequency,0.0456180760298376,0.0275931808170578,-0.0180248952127798
direction_B,4,ece_equal_frequency,0.0377849314854018,0.0283542356980398,-0.009430695787362001
direction_B,5,ece_equal_frequency,0.0663440790474614,0.0236745066166243,-0.04266957243083709
direction_B,6,ece_equal_frequency,0.0524705638727991,0.0321428241404329,-0.0203277397323662
direction_B,7,ece_equal_frequency,0.0349764969127438,0.0169781177216612,-0.0179983791910826
direction_B,8,ece_equal_frequency,0.0325103334677771,0.0413059137017034,0.008795580233926306
direction_B,9,ece_equal_frequency,0.032950446449375,0.0441307404911174,0.011180294041742402
direction_B,10,ece_equal_frequency,0.0307661773253414,0.0485855698945296,0.0178193925691882
direction_B,11,ece_equal_frequency,0.0356940356058853,0.0370333515642314,0.0013393159583460976
direction_B,12,ece_equal_frequency,0.0325387584171704,0.022387257454221,-0.010151500962949405
direction_B,13,ece_equal_frequency,0.0381634450754329,0.0299376579117727,-0.008225787163660202
direction_B,14,ece_equal_frequency,0.0640449267577837,0.0184234911807026,-0.0456214355770811
direction_B,15,ece_equal_frequency,0.0505231410804648,0.0382366843426651,-0.012286456737799704
direction_B,16,ece_equal_frequency,0.0607906107051831,0.0400726200849077,-0.0207179906202754
direction_B,17,ece_equal_frequency,0.0443251537025414,0.0197308548819211,-0.024594298820620298
direction_B,18,ece_equal_frequency,0.0284997617674705,0.0281928445991456,-0.00030691716832489946
direction_B,19,ece_equal_frequency,0.0373014873661985,0.0518712817443288,0.014569794378130295
direction_B,0,ece_equal_width,0.0180436756079585,0.0399557924576448,0.0219121168496863
direction_B,1,ece_equal_width,0.0495477183993673,0.0561766928570291,0.0066289744576618
direction_B,2,ece_equal_width,0.0234566666610603,0.051809059737074,0.028352393076013695
direction_B,3,ece_equal_width,0.0461946195160119,0.0260450923346897,-0.0201495271813222
direction_B,4,ece_equal_width,0.0362255443774518,0.0275696780255262,-0.008655866351925598
direction_B,5,ece_equal_width,0.0639182502375122,0.0255672734513089,-0.0383509767862033
direction_B,6,ece_equal_width,0.0499106993902497,0.0299669642783426,-0.019943735111907102
direction_B,7,ece_equal_width,0.0314625535412653,0.0134505081439601,-0.0180120453973052
direction_B,8,ece_equal_width,0.0330007632883262,0.0420008481603233,0.009000084871997098
direction_B,9,ece_equal_width,0.0334301752023933,0.0417319293153278,0.008301754112934497
direction_B,10,ece_equal_width,0.0319790205625301,0.047277301272576,0.015298280710045895
direction_B,11,ece_equal_width,0.0328896431630885,0.0357558490005137,0.0028662058374252022
direction_B,12,ece_equal_width,0.0306909723241084,0.0222714394231037,-0.008419532901004702
direction_B,13,ece_equal_width,0.0372373110356744,0.0338247533410407,-0.0034125576946337013
direction_B,14,ece_equal_width,0.0632568311263538,0.0174805679621511,-0.045776263164202705
direction_B,15,ece_equal_width,0.0469015272450398,0.0396177487798899,-0.007283778465149902
direction_B,16,ece_equal_width,0.0590676383823056,0.0409306792566074,-0.018136959125698203
direction_B,17,ece_equal_width,0.0424388396702981,0.0172883179575944,-0.0251505217127037
direction_B,18,ece_equal_width,0.0299413220733304,0.0346066155149223,0.004665293441591899
direction_B,19,ece_equal_width,0.0360299343834141,0.0516468254533252,0.015616891069911099
direction_B,0,aurc,0.0593286120679074,0.0559729896013832,-0.003355622466524197
direction_B,1,aurc,0.0752853292364287,0.0983581763590951,0.023072847122666412
direction_B,2,aurc,0.0629409700254353,0.0604846210321426,-0.002456348993292702
direction_B,3,aurc,0.0668832102152829,0.0433681682807019,-0.023515041934581003
direction_B,4,aurc,0.0777182713747834,0.0448338899405928,-0.032884381434190604
direction_B,5,aurc,0.077497295788121,0.0434914902730901,-0.03400580551503091
direction_B,6,aurc,0.0725339399731031,0.0575056913681718,-0.0150282486049313
direction_B,7,aurc,0.0708907987800953,0.067893261107664,-0.0029975376724312996
direction_B,8,aurc,0.0605534684019705,0.05773983189325,-0.0028136365087204976
direction_B,9,aurc,0.0657338362712551,0.0505941798709056,-0.015139656400349505
direction_B,10,aurc,0.0631857314038586,0.0512356748112405,-0.011950056592618094
direction_B,11,aurc,0.0745122841299443,0.0889477928720832,0.014435508742138892
direction_B,12,aurc,0.063223488794293,0.0689644669425236,0.005740978148230602
direction_B,13,aurc,0.0709347018221147,0.0508621369231263,-0.0200725648989884
direction_B,14,aurc,0.0837242392895043,0.0620037121824065,-0.0217205271070978
direction_B,15,aurc,0.0785584644054523,0.0571182271635045,-0.021440237241947803
direction_B,16,aurc,0.0747296443994119,0.0638061574776105,-0.010923486921801409
direction_B,17,aurc,0.081529935607164,0.0655280666740052,-0.016001868933158803
direction_B,18,aurc,0.0690236563515402,0.0513279954959439,-0.017695660855596304
direction_B,19,aurc,0.0722586160468137,0.0599196723395149,-0.012338943707298801
direction_B,0,error_auroc_latent,0.4309553708514563,0.6636422528675604,0.2326868820161041
direction_B,1,error_auroc_latent,0.4617200932699559,0.6562903504533639,0.19457025718340804
direction_B,2,error_auroc_latent,0.5142658162198048,0.6017146766925607,0.08744886047275591
direction_B,3,error_auroc_latent,0.4567426794841464,0.5925951471504612,0.13585246766631487
direction_B,4,error_auroc_latent,0.4664889577356125,0.5840669644946528,0.11757800675904029
direction_B,5,error_auroc_latent,0.4963395627525503,0.5573366089569411,0.06099704620439084
direction_B,6,error_auroc_latent,0.4267326528726811,0.6036036699546589,0.17687101708197778
direction_B,7,error_auroc_latent,0.45798487056614,0.620825017869612,0.16284014730347196
direction_B,8,error_auroc_latent,0.4842131518551574,0.6157970347050858,0.13158388284992845
direction_B,9,error_auroc_latent,0.568194819869242,0.5842685654044408,0.016073745535198802
direction_B,10,error_auroc_latent,0.4126257540073968,0.5941606372363247,0.1815348832289279
direction_B,11,error_auroc_latent,0.3501896603424991,0.6797607330934959,0.32957107275099684
direction_B,12,error_auroc_latent,0.5330820101694347,0.6430278890697383,0.1099458789003036
direction_B,13,error_auroc_latent,0.3500704333999291,0.6367450319023862,0.2866745985024571
direction_B,14,error_auroc_latent,0.5815750250514536,0.6447888078902231,0.06321378283876944
direction_B,15,error_auroc_latent,0.4322457949776312,0.5507997599849279,0.1185539650072967
direction_B,16,error_auroc_latent,0.5220420935475759,0.592344367296065,0.07030227374848907
direction_B,17,error_auroc_latent,0.6036339503245539,0.5931324009135446,-0.010501549411009337
direction_B,18,error_auroc_latent,0.3346977028118365,0.6370669907571378,0.3023692879453013
direction_B,19,error_auroc_latent,0.4929090308506254,0.5462804052371888,0.05337137438656342
direction_B,0,error_auprc_latent,0.2016397343182383,0.3303979698554572,0.1287582355372189
direction_B,1,error_auprc_latent,0.2201645211577195,0.3931464379361675,0.17298191677844799
direction_B,2,error_auprc_latent,0.2406902749379683,0.2971853294371041,0.05649505449913578
direction_B,3,error_auprc_latent,0.2100330208074677,0.2289675433623003,0.018934522554832606
direction_B,4,error_auprc_latent,0.2419214046754491,0.2393740737677703,-0.00254733090767878
direction_B,5,error_auprc_latent,0.2435561505741155,0.2068914552487358,-0.03666469532537969
direction_B,6,error_auprc_latent,0.2033518772835751,0.2666952138899315,0.06334333660635641
direction_B,7,error_auprc_latent,0.2137669173078283,0.3036258014417833,0.08985888413395501
direction_B,8,error_auprc_latent,0.2340728438465429,0.3113887060550586,0.07731586220851569
direction_B,9,error_auprc_latent,0.2920534470946102,0.2421592471748941,-0.04989419991971608
direction_B,10,error_auprc_latent,0.1839765130703366,0.2832612200662892,0.09928470699595257
direction_B,11,error_auprc_latent,0.1780823338523517,0.4254833752623327,0.247401041409981
direction_B,12,error_auprc_latent,0.2651049572732141,0.3519078287007984,0.0868028714275843
direction_B,13,error_auprc_latent,0.1784273561290792,0.286938649709984,0.1085112935809048
direction_B,14,error_auprc_latent,0.3434617909166698,0.3272982023919695,-0.01616358852470029
direction_B,15,error_auprc_latent,0.2122072730595937,0.2390100575200523,0.026802784460458612
direction_B,16,error_auprc_latent,0.2617051936089566,0.2730323340494545,0.011327140440497874
direction_B,17,error_auprc_latent,0.321942148696371,0.2636294676433285,-0.05831268105304249
direction_B,18,error_auprc_latent,0.165085461269198,0.2912901824226904,0.1262047211534924
direction_B,19,error_auprc_latent,0.2454545895629274,0.2558192433256311,0.010364653762703707
