true,predicted,normalized,direction,model,seed,label_level
CD4 CTL,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 Naive,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 TCM,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 TEM,gdT,0.003676470588235294,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 Naive,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 TCM,gdT,0.08823529411764706,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 TEM,gdT,0.006802721088435374,pbmc10k_to_pbmc5k,totalvi,2,l2
Eryth,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
ILC,gdT,0.02040816326530612,pbmc10k_to_pbmc5k,totalvi,2,l2
MAIT,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
NK,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
NK_CD56bright,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
Treg,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
cDC2,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
dnT,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
gdT,gdT,0.16901408450704225,pbmc10k_to_pbmc5k,totalvi,2,l2
pDC,gdT,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
B intermediate,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
B memory,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
B naive,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD14 Mono,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD16 Mono,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 CTL,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 Naive,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 TCM,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD4 TEM,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 Naive,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 TCM,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
CD8 TEM,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
Eryth,pDC,0.011627906976744186,pbmc10k_to_pbmc5k,totalvi,2,l2
ILC,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
MAIT,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
NK,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
NK_CD56bright,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
Treg,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
cDC2,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
dnT,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
gdT,pDC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l2
pDC,pDC,1.0,pbmc10k_to_pbmc5k,totalvi,2,l2
B,B,0.9963503649635036,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,B,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,CD4 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,CD4 T,0.9230769230769231,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,CD4 T,0.046610169491525424,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,CD4 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,CD4 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,CD4 T,0.0034482758620689655,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,CD4 T,0.41081081081081083,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,CD4 T,0.11926605504587157,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,CD8 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,CD8 T,0.05282669138090825,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,CD8 T,0.9110169491525424,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,CD8 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,CD8 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,CD8 T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,CD8 T,0.021621621621621623,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,CD8 T,0.3302752293577982,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,DC,0.9470198675496688,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,DC,0.005405405405405406,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,DC,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,Mono,0.052980132450331126,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,Mono,0.9971910112359551,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,Mono,0.23243243243243245,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,NK,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,NK,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,NK,0.0211864406779661,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,NK,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,NK,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,NK,0.9896551724137931,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,NK,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,NK,0.1559633027522936,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,other,0.0036496350364963502,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,other,0.009267840593141797,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,other,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,other,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,other,0.0028089887640449437,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,other,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,other,0.32432432432432434,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,other,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,other T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD4 T,other T,0.014828544949026877,pbmc10k_to_pbmc5k,scvi_matched,2,l1
CD8 T,other T,0.0211864406779661,pbmc10k_to_pbmc5k,scvi_matched,2,l1
DC,other T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
Mono,other T,0.0,pbmc10k_to_pbmc5k,scvi_matched,2,l1
NK,other T,0.006896551724137931,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other,other T,0.005405405405405406,pbmc10k_to_pbmc5k,scvi_matched,2,l1
other T,other T,0.3944954128440367,pbmc10k_to_pbmc5k,scvi_matched,2,l1
B,B,1.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,B,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
B,CD4 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,CD4 T,0.9360518999073216,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,CD4 T,0.059322033898305086,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,CD4 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,CD4 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,CD4 T,0.006896551724137931,pbmc10k_to_pbmc5k,totalvi,2,l1
other,CD4 T,0.4,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,CD4 T,0.12844036697247707,pbmc10k_to_pbmc5k,totalvi,2,l1
B,CD8 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,CD8 T,0.0009267840593141798,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,CD8 T,0.7288135593220338,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,CD8 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,CD8 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,CD8 T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other,CD8 T,0.005405405405405406,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,CD8 T,0.11926605504587157,pbmc10k_to_pbmc5k,totalvi,2,l1
B,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,DC,0.9139072847682119,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other,DC,0.005405405405405406,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,DC,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
B,Mono,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,Mono,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,Mono,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,Mono,0.07947019867549669,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,Mono,0.99812734082397,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,Mono,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other,Mono,0.3081081081081081,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,Mono,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
B,NK,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,NK,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,NK,0.0211864406779661,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,NK,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,NK,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,NK,0.9689655172413794,pbmc10k_to_pbmc5k,totalvi,2,l1
other,NK,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,NK,0.11926605504587157,pbmc10k_to_pbmc5k,totalvi,2,l1
B,other,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,other,0.004633920296570899,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,other,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,other,0.006622516556291391,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,other,0.0018726591760299626,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,other,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
other,other,0.20540540540540542,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,other,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
B,other T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
CD4 T,other T,0.05838739573679333,pbmc10k_to_pbmc5k,totalvi,2,l1
CD8 T,other T,0.1906779661016949,pbmc10k_to_pbmc5k,totalvi,2,l1
DC,other T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
Mono,other T,0.0,pbmc10k_to_pbmc5k,totalvi,2,l1
NK,other T,0.02413793103448276,pbmc10k_to_pbmc5k,totalvi,2,l1
other,other T,0.07567567567567568,pbmc10k_to_pbmc5k,totalvi,2,l1
other T,other T,0.6330275229357798,pbmc10k_to_pbmc5k,totalvi,2,l1
B intermediate,B intermediate,0.6212121212121212,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,B intermediate,0.13924050632911392,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,B intermediate,0.0078125,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,B intermediate,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,B memory,0.2878787878787879,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,B memory,0.8481012658227848,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,B memory,0.0078125,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,B memory,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,B naive,0.09090909090909091,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,B naive,0.012658227848101266,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,B naive,0.984375,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,B naive,0.007633587786259542,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,B naive,0.023255813953488372,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,B naive,0.05102040816326531,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,B naive,0.01694915254237288,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,B naive,0.07142857142857142,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,B naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,CD14 Mono,0.9903948772678762,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,CD14 Mono,0.06870229007633588,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,CD14 Mono,0.38372093023255816,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,CD14 Mono,0.048,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,CD14 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,CD16 Mono,0.0021344717182497333,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,CD16 Mono,0.9007633587786259,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,CD16 Mono,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,CD4 CTL,0.07317073170731707,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,CD4 CTL,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 CTL,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 Naive,CD4 Naive,0.6613756613756614,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TCM,CD4 Naive,0.10397553516819572,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD4 TEM,CD4 Naive,0.003676470588235294,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 Naive,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TCM,CD4 Naive,0.029411764705882353,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD8 TEM,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Eryth,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
ILC,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
MAIT,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
NK_CD56bright,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
Treg,CD4 Naive,0.05084745762711865,pbmc10k_to_pbmc5k,scvi_matched,3,l2
cDC2,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
dnT,CD4 Naive,0.5,pbmc10k_to_pbmc5k,scvi_matched,3,l2
gdT,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
pDC,CD4 Naive,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B intermediate,CD4 TCM,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B memory,CD4 TCM,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
B naive,CD4 TCM,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD14 Mono,CD4 TCM,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
CD16 Mono,CD4 TCM,0.0,pbmc10k_to_pbmc5k,scvi_matched,3,l2
